id,source,destination,mode,distance_km,travel_time_min,co2_kg,cost_rs,aqi
d88d95d2-8c20-4a59-be65-0b9f7268f190,Mumbai Suburban,Navi Mumbai,walking,5.77,54.17,0.0,0.0,153
12324b59-4ba4-445a-a34a-3a0409cf2204,Mumbai Suburban,Navi Mumbai,walking,43.48,536.17,0.0,0.0,197
52daba38-f0ab-4769-8b40-a4c1b1f6aac8,Navi Mumbai,South Mumbai,auto,35.43,107.47,3.771,287.02,110
47219d2b-d6af-45bc-a905-b0efbf8fe3d3,Mumbai,Mumbai Suburban,ev,28.2,62.73,0.304,120.32,224
88c61bd2-ee8f-41a6-a90f-9306df323fb0,Navi Mumbai,Navi Mumbai,ev,34.12,69.57,1.2563,250.04,129
1bb1a49f-9543-42b1-a2e1-f041653318d3,South Mumbai,Mumbai,auto,2.3,4.4,0.271,17.06,141
03865b40-97b8-4a0c-81e6-e5855237dee6,South Mumbai,South Mumbai,ev,33.0,64.72,1.6717,250.93,201
dbeacadd-8f2c-44c7-ab7b-b4d645ded158,Mumbai,Mumbai,bus,49.85,131.4,3.5617,110.75,106
e9c3b5b6-3c87-4652-9897-ec3dd4df8e42,South Mumbai,Mumbai,train,44.74,67.39,3.3617,167.63,129
2853939b-5737-4dd8-84a5-3b63b846fe41,Mumbai Suburban,Mumbai,walking,37.21,570.58,0.0,0.0,172
21855f61-fb69-45dc-9fd2-59e7e89f50d9,Mumbai Suburban,Mumbai Suburban,walking,32.02,401.2,0.0,0.0,226
89aab2e8-bb42-48d8-970f-9fdb8716b474,Mumbai,South Mumbai,bus,8.1,19.27,0.8094,15.69,225
04fdf667-2562-4b2c-a982-15f1b398e017,South Mumbai,Mumbai Suburban,ev,41.51,77.02,1.9943,302.72,196
8ed7d853-845c-4726-97c1-cd6e4e4e2ef1,South Mumbai,Mumbai,ev,5.37,10.95,0.2758,26.8,292
ab647428-9289-467c-a965-242573f86d4a,Mumbai,South Mumbai,train,28.9,36.81,1.863,109.45,171
18e9fc3d-df55-4919-8762-003afe7c2c70,Mumbai,Mumbai,auto,34.7,61.79,2.4563,224.23,147
da73a50b-8f6e-442e-ab15-5da2b290c659,Mumbai,Mumbai,car,42.9,64.57,3.8337,403.75,112
6a529182-b3e1-4895-a368-6d6ca2f75615,Mumbai Suburban,Mumbai,auto,26.82,69.32,1.9839,158.22,229
c50d0d2a-6712-40a7-8162-ae4f9c7fb965,Navi Mumbai,South Mumbai,walking,23.41,226.49,0.0,0.0,207
4fa38ba4-7bd6-49ba-96ca-de806069e21d,Mumbai,Mumbai,car,17.57,27.11,1.8678,197.0,217
64e3a38a-3176-4318-bba2-8922e8e9456e,Navi Mumbai,Navi Mumbai,ev,8.64,22.37,0.2937,49.15,123
93df6928-b5a0-45e4-9d6c-2c94ab4f86d1,South Mumbai,South Mumbai,auto,35.9,74.5,2.5988,208.16,147
33226246-0d73-427e-b148-179ecfeae9d2,Navi Mumbai,Mumbai,bus,6.58,17.35,0.6085,13.2,135
501f0451-9c64-4962-b6ce-3164f99fbda8,Mumbai,Mumbai Suburban,bus,9.01,26.29,0.9068,15.17,135
e6610c68-c531-4640-80bd-c273a8182fbf,South Mumbai,Mumbai,walking,6.86,90.62,0.0,0.0,256
dd013896-a18b-42fd-8579-c7977fa360b9,South Mumbai,Mumbai Suburban,train,15.86,21.22,0.6689,44.37,136
e5569714-2732-465a-88fd-2b6ac6af4ecf,Mumbai,Mumbai,auto,21.6,37.37,2.6655,174.02,111
fdab2f64-1c2f-413d-92f1-33ff2162bae7,Mumbai,Mumbai,bus,18.43,44.21,1.6743,39.96,163
9a5cb5d7-011d-40a9-9012-57a28bb2286a,Mumbai Suburban,Mumbai,walking,46.82,342.89,0.0,0.0,112
fb3024e1-c879-4154-8b8b-95bf412f3280,Navi Mumbai,Mumbai Suburban,train,37.32,49.86,2.6285,83.85,139
3d21dd45-d4a8-4abc-89bb-54251c1dcc06,South Mumbai,South Mumbai,car,44.01,69.17,6.5444,348.46,204
db5f4d38-77cd-4f3e-b022-e9c106cc9dc7,Mumbai,Mumbai,train,10.48,15.07,0.5252,36.11,121
c728d1f5-70ad-454c-843b-05dd7d57ddff,Mumbai,Mumbai,car,2.7,3.84,0.4081,23.58,86
40cdcfea-41d3-45ad-97e9-3efe01956a78,Navi Mumbai,Mumbai,car,44.37,63.47,5.3414,460.38,126
ab669a86-c66d-4a4a-866c-2e0e5ebc11c3,Mumbai,South Mumbai,auto,43.91,107.71,4.9618,281.28,228
9cc2dbf7-94ce-4979-a1b0-491dd02533ad,Mumbai,Mumbai,train,1.37,1.98,0.096,4.02,211
9766b19f-b775-4d3b-9e03-425ed419094f,Navi Mumbai,Mumbai Suburban,bus,28.63,76.53,1.7329,62.29,79
47f4f20f-2ce3-4a34-864e-6d2f6fcca4e8,Mumbai,Mumbai,train,14.56,17.26,0.7438,36.24,116
eda44ad8-0087-4304-b397-1d3875d61659,Navi Mumbai,South Mumbai,train,25.03,25.36,1.2053,54.01,307
08f03704-c0bd-4e25-8bfa-092f66936fad,Mumbai,Mumbai,walking,47.38,602.81,0.0,0.0,172
a47a28ae-f51c-450a-bab5-6694f4f71764,Mumbai,South Mumbai,car,34.52,57.71,5.3727,272.74,187
809f93a6-2987-4fe8-a656-45e3d92e2e1e,Mumbai,Mumbai,ev,14.04,29.99,0.5667,85.13,123
8ae2f2dc-3549-42c5-b425-5318be39b92e,South Mumbai,Mumbai Suburban,ev,41.64,101.09,1.7941,300.51,231
9b257f16-8781-4396-b747-116978004c55,Navi Mumbai,Mumbai,auto,40.01,87.85,4.3652,323.17,272
b7050f7d-1cea-41b5-948b-69add0400c7d,Navi Mumbai,Mumbai,train,17.1,15.94,0.7935,51.55,236
46dad25c-1791-4eab-9218-4e3352ce5cde,Mumbai,South Mumbai,train,35.29,48.34,2.5469,94.22,77
b53e42af-4dbf-413a-b66c-db5e661508b7,Mumbai Suburban,Mumbai Suburban,ev,5.74,10.72,0.2957,30.12,139
af6593c1-9e48-49e6-a262-6ed1fa1eab26,South Mumbai,Mumbai,train,28.12,31.5,2.1817,104.28,280
116d4cdd-d1ab-434e-a1c0-55f137ee0095,Mumbai,Navi Mumbai,bus,14.74,28.85,1.3235,22.97,238
a4c31bad-3eeb-4dba-8b7a-96362c2a9b40,Mumbai,Mumbai Suburban,auto,15.91,40.09,1.3642,150.34,125
42fc5ae9-9eff-4899-af0f-66bb09514628,Mumbai,Mumbai,walking,4.14,57.44,0.0,0.0,89
88fe84d5-3e17-40b7-9d12-7962f5c63945,Navi Mumbai,Navi Mumbai,bus,16.81,52.61,1.6166,30.37,121
0001834c-5304-4d6e-a8c0-ff1f075f0587,Mumbai,Mumbai Suburban,car,16.5,37.35,2.2784,176.34,131
76a19a5e-e118-4751-89de-beb8748ba164,Mumbai,South Mumbai,ev,20.7,36.36,0.6315,132.53,141
329ba9c9-6e3c-4c3a-9cb9-dd9680bb81df,Mumbai Suburban,Navi Mumbai,walking,36.32,410.98,0.0,0.0,284
060fb861-8dcd-4da4-9103-cc4560823d21,Mumbai,Mumbai,bus,24.68,55.24,2.2648,56.37,101
131e19d6-9cb9-4ef7-a1b7-381b556108bc,Mumbai Suburban,Mumbai,auto,9.11,26.32,1.0972,64.13,140
5e447c78-c7c4-42d2-aa10-e99584cf88a3,Mumbai,South Mumbai,car,39.82,58.83,5.6551,331.06,151
e8b37e98-57cb-4f02-a73a-ae8d10135bdd,Mumbai,Mumbai,bus,24.93,76.57,1.9689,49.88,136
250cd988-7f94-4182-a276-0edf3265e228,Mumbai,Mumbai,bus,5.87,15.69,0.6075,13.66,165
9ff34bb6-af3a-424b-83b1-5d4efb05d3dc,Mumbai,Navi Mumbai,car,22.9,31.3,2.4318,180.14,147
32c10251-d89f-4af6-8ab1-526c13afecbc,Mumbai,Mumbai,train,31.19,31.29,1.5367,117.66,208
925a0d41-a4da-41b1-b997-8adc2a7117b2,Mumbai,Mumbai Suburban,auto,15.19,31.51,1.6129,100.69,207
e845a73d-eb01-41ea-88ff-805e925402e4,South Mumbai,Mumbai,auto,36.23,101.72,2.979,305.51,104
ffab32e8-7120-48fb-b9a0-9c04228a30d5,South Mumbai,South Mumbai,walking,21.77,247.68,0.0,0.0,130
4ab7930f-15dc-4606-a773-5b583800e9c8,Mumbai,Navi Mumbai,train,11.67,14.2,0.6777,25.96,121
cd0ecc0f-4f9c-4391-af0d-6025914e1010,South Mumbai,South Mumbai,walking,26.47,452.15,0.0,0.0,74
2713b9d9-8ab9-4ec9-ae77-3b5585309bef,Mumbai,Mumbai,train,45.17,48.71,2.0766,156.29,185
d6f509f2-8675-4177-b240-dc3ca3c6f360,Mumbai,Mumbai,train,26.37,27.99,1.3902,89.89,111
e8f94401-dafa-4327-b6d4-0abad1b187c3,Navi Mumbai,South Mumbai,ev,37.05,63.17,1.4467,176.6,158
a9cb6c8e-3d79-4fda-88d0-a959f808f02b,South Mumbai,Navi Mumbai,bus,36.02,68.77,2.5796,58.67,115
97bd6e96-4943-48fd-bded-37f2bebb2900,Mumbai Suburban,Mumbai,car,12.13,28.34,1.4219,113.15,216
5a10eac3-e73c-4559-8170-bbcd2b8cdee0,Mumbai,Navi Mumbai,bus,18.62,48.77,1.7947,34.08,112
d30b0fe9-b60f-4ea9-ad53-86f8b84683fd,Navi Mumbai,South Mumbai,bus,19.73,49.05,1.3906,39.82,190
05bbe3e1-d26f-4fda-a46a-3ab13025a8fa,Mumbai Suburban,South Mumbai,walking,12.08,150.43,0.0,0.0,173
05c0ed54-1d30-4c3a-b731-733535a46e44,Mumbai Suburban,Navi Mumbai,bus,20.3,63.05,2.0927,36.13,162
3029b565-652c-449a-af9d-2cd40ae90e01,South Mumbai,South Mumbai,bus,48.37,121.36,3.7981,101.65,154
fce5a960-40ef-4509-a2b9-3d794a162bf0,Mumbai,Mumbai,train,34.13,32.25,2.2415,76.17,191
f95c0a51-ce89-4d4b-94b0-d05ff66e4076,South Mumbai,Mumbai,auto,2.42,5.71,0.2082,21.83,216
838c8b07-e7fe-43c2-918a-d19cfd83c418,Navi Mumbai,Mumbai,ev,30.56,70.94,1.185,233.56,171
5ed865ee-1665-4445-b8a7-52e44a783af0,Mumbai,Mumbai,train,34.05,51.83,1.6616,114.58,207
96a0a58e-880e-482b-8ab7-267214cb28ac,Navi Mumbai,Mumbai,walking,41.21,414.59,0.0,0.0,159
45d43912-bb01-433b-bd71-4287884d767c,South Mumbai,Mumbai Suburban,car,38.37,82.84,3.2235,325.9,259
246e4638-7a40-481a-82ac-004e899660ef,Mumbai,Mumbai Suburban,auto,14.8,34.58,1.8442,89.47,197
513f8736-bc7b-40b9-b6d6-292ab3fb34c3,South Mumbai,Navi Mumbai,auto,15.57,37.02,1.8932,104.96,251
e0c2adf4-4dd3-4ed0-ba05-1d630d9769e0,South Mumbai,Mumbai,auto,34.87,63.88,4.369,258.19,80
41694824-269c-469e-919b-0aa27c970ebc,Navi Mumbai,Mumbai,walking,21.3,219.66,0.0,0.0,199
99d03b67-a2a7-4d8d-bb87-680a0f11d3a5,Navi Mumbai,South Mumbai,train,31.58,30.19,2.3828,81.88,63
e6b37525-520c-4c7a-94df-ed1014d62f4f,Mumbai Suburban,Mumbai,ev,41.74,65.77,1.6174,295.17,141
56109aa7-a871-4288-a07e-c7c691392e49,South Mumbai,Mumbai,auto,27.17,71.41,4.017,249.55,249
786dc16e-817f-4968-98dd-cbeaa8909f34,South Mumbai,Navi Mumbai,ev,25.28,39.52,0.8431,187.43,125
b94c7a7d-dc0b-4dc5-b4e0-e135c77e1ed7,Mumbai,Navi Mumbai,walking,3.09,28.66,0.0,0.0,115
46e32a6c-c7c4-4c6a-bdf8-ab787691eb4f,South Mumbai,Mumbai,walking,25.4,270.32,0.0,0.0,202
efc8e60b-cc33-4272-ae63-73cad206bc7a,South Mumbai,South Mumbai,auto,31.3,44.2,2.8235,285.09,154
000ad4d5-ac66-4dee-a0b7-46400f22d168,South Mumbai,Mumbai Suburban,bus,35.63,81.43,3.1824,77.62,153
e9ee6662-a4c1-43ba-bfb8-b7309610e4f4,Navi Mumbai,Navi Mumbai,walking,16.99,337.2,0.0,0.0,108
f2b84bf2-060c-4b07-9466-b36b60e509d4,Navi Mumbai,Navi Mumbai,walking,14.63,150.89,0.0,0.0,236
bba3aaa7-cd52-4a57-a1ea-102d01605909,South Mumbai,Mumbai,car,8.95,14.36,1.1543,80.87,88
c8b41053-f87c-47c6-9612-09b4e880eb9e,South Mumbai,Mumbai,bus,23.34,53.36,0.8333,33.45,84
efc20eb1-56b8-41c6-bf16-c5e1a8c64113,Mumbai Suburban,South Mumbai,ev,17.56,39.22,0.6091,76.69,131
ba1741e6-2369-4225-a22c-934ae0d4a4f2,South Mumbai,Mumbai,train,46.46,49.26,0.7592,99.76,170
8e3a1399-f97a-44db-894c-0ca6688bdd55,South Mumbai,Mumbai,train,41.15,64.65,1.9411,95.52,255
4fed14e7-b986-4394-b9ab-cdc74267065b,South Mumbai,Mumbai,train,27.99,27.72,3.7513,84.91,128
8d6034d3-8101-4d32-93b6-a7b9525c5e95,Mumbai Suburban,Mumbai,auto,42.66,82.64,4.9641,257.45,173
049d8d75-0c53-42c7-9270-100bf427761e,South Mumbai,Navi Mumbai,bus,1.95,4.17,0.1446,3.99,258
83b61756-2dd0-4b01-ad02-1a58c454cc12,South Mumbai,South Mumbai,walking,25.47,373.15,0.0,0.0,215
ea6f9af8-8ebb-4af0-94aa-0147cae5cd3c,Mumbai,Mumbai,car,45.61,83.88,5.6215,393.8,178
c6c7e38f-b9eb-4f9e-9e3c-298ea167e571,South Mumbai,Mumbai,train,17.08,18.36,1.2756,53.2,145
ae7c7540-42f8-4435-9b13-1c846131f83b,Navi Mumbai,South Mumbai,auto,38.81,69.38,3.2995,326.6,283
0c72dc86-56e0-4bde-8e33-aeb1df2c8693,Mumbai,Mumbai,auto,9.08,19.4,1.0846,86.42,219
52dc9a13-33e7-44b2-8c89-4e59d8e63702,Navi Mumbai,Mumbai,walking,28.21,337.92,0.0,0.0,197
536fd44c-3971-4aaf-9517-77e55e227b6d,Mumbai,Mumbai,car,38.41,64.75,4.0653,359.3,121
3309a9d7-eb29-475e-9ba2-a38ffac4e132,Mumbai,South Mumbai,ev,43.2,68.49,2.0959,247.85,213
8c31f83f-81f2-4dd9-b251-d8fe1fc6051f,Mumbai,South Mumbai,ev,36.69,85.49,1.1902,200.29,140
35e7f8fa-db80-45e6-a75c-90aa7c53183e,Mumbai,Mumbai,car,47.59,111.82,5.2319,465.8,142
93ff7ad4-948a-4fb4-8809-55c7ef16c31f,Mumbai,Mumbai,walking,7.74,101.81,0.0,0.0,207
4da280eb-a03a-497c-92c0-c3a8903846f9,Navi Mumbai,South Mumbai,auto,43.85,83.47,4.4716,382.92,85
20156ce7-5d39-4ae7-9cd9-9f3c0f1ffaf7,Mumbai,Mumbai,walking,43.1,638.79,0.0,0.0,190
0ac33b3f-6fe7-4be6-9f06-73f327bef66a,Mumbai,Mumbai Suburban,auto,10.04,23.68,0.7596,90.55,67
47aef007-c2e3-4629-a3b1-effda403a913,South Mumbai,Mumbai,car,30.87,53.96,4.6957,233.73,160
f0d5e391-6980-409a-befc-b53cbe3c3ff0,Mumbai,Mumbai,ev,27.35,29.07,1.2373,174.82,205
331badf8-d5cd-499b-a56b-3f42b5500754,Mumbai,South Mumbai,ev,26.59,58.09,1.2196,143.87,223
282547d1-bf60-48fb-957d-96ce7a1fbc63,Navi Mumbai,Mumbai,car,45.31,86.6,6.8006,406.89,101
7ff97cd3-2d7d-4b82-b1c5-fb8cff4e4592,Mumbai,Mumbai Suburban,auto,30.17,70.28,3.1409,239.72,98
616d627e-0fa5-48c4-b634-b00603e864d3,Mumbai,Navi Mumbai,auto,35.46,101.15,2.7732,285.22,196
d73025bf-b45c-4fae-a409-bc586cc58b0b,South Mumbai,Mumbai,auto,23.37,59.74,1.8455,159.1,133
3d440fa2-6a35-4767-866a-60ef3b8d6b0f,Navi Mumbai,Mumbai,car,20.26,41.14,1.9584,182.79,133
a781bb5e-0b15-4d09-ae60-1d1234c569ac,South Mumbai,South Mumbai,walking,4.52,57.05,0.0,0.0,200
fddad524-0519-4181-a000-a98914534eff,Mumbai Suburban,Navi Mumbai,bus,36.28,73.55,2.3543,78.72,200
d94fe16e-7ba3-4874-933e-7793730f6c21,Navi Mumbai,Mumbai,bus,44.87,92.23,3.7851,74.86,152
a5af1910-0b27-4611-aec0-2d123099bd26,Mumbai Suburban,Mumbai,walking,36.68,433.3,0.0,0.0,176
7cc2821a-cc48-41fa-ad37-27ab47c10782,South Mumbai,Navi Mumbai,bus,25.97,68.81,1.6173,61.49,183
ee62f9b7-fb72-41f4-ab76-59ad35dd9713,Mumbai,Mumbai Suburban,train,42.12,45.18,2.7191,127.24,297
b030faf9-575d-4221-94be-cdf9d7a1e2f8,Mumbai,Mumbai,bus,29.97,66.86,2.3995,67.63,153
b46d2eeb-4433-4b7b-a893-50fda1583b77,Navi Mumbai,Mumbai Suburban,ev,8.58,25.74,0.3991,56.75,118
6281fca9-6f93-4bfb-b959-029fab4ba827,Mumbai,Mumbai Suburban,train,44.46,45.74,2.7158,172.27,292
2cffeaa2-c33d-41cf-b66d-e90618e791e0,Mumbai,Mumbai,walking,24.49,242.1,0.0,0.0,122
9ba6d5cf-a93d-4a2c-87ba-da2293b5dfbf,South Mumbai,Mumbai,ev,22.91,36.49,0.8157,120.42,286
7741c16d-34fa-475a-a106-e84a05b806f9,Mumbai,Mumbai,walking,48.32,506.78,0.0,0.0,104
fcc47bd3-5b98-4b45-baaa-110663950b38,Mumbai,Mumbai,auto,4.85,9.55,0.4218,39.89,310
d4e7601a-93a0-475a-bc16-390f21a960dc,Mumbai,Navi Mumbai,bus,31.31,74.18,2.2227,49.54,85
f5a60a37-505c-4771-ad72-fd7eb1c58642,Mumbai,South Mumbai,train,22.29,22.99,1.5971,56.71,126
04cf11e8-107a-42c9-a627-dfce953d70fa,Mumbai Suburban,South Mumbai,bus,26.64,60.37,1.6824,48.47,198
7359f050-41a2-4378-b370-aef1b70f91d5,South Mumbai,Mumbai,bus,14.34,43.89,1.0417,20.34,160
1543e201-1112-441a-a27b-2a2de5cf6995,Mumbai,Mumbai,bus,38.57,88.29,3.0677,61.96,158
133f8759-90fe-4c99-9de8-35001bc5bcc0,Mumbai Suburban,Navi Mumbai,train,37.7,45.5,2.0271,98.03,115
8706c9f0-530b-48e6-b94a-44d4a43bc976,South Mumbai,South Mumbai,train,29.75,27.75,2.2986,114.87,78
4a3ef564-2759-4dbb-a0e1-53f984121944,South Mumbai,Navi Mumbai,bus,4.08,12.13,0.3988,8.68,283
40d95d73-355d-4376-9508-18fd676fcaa5,Mumbai Suburban,Mumbai,walking,1.29,11.93,0.0,0.0,119
b7e2c4ab-a34e-4e68-8c66-f4050c98a26e,Mumbai,Mumbai,train,38.91,55.22,1.9554,121.66,211
b084c890-97ec-426a-bb05-3e3c5e336ef4,South Mumbai,Mumbai,car,5.99,11.7,0.6266,48.74,295
18be8fc7-9f99-4ee7-9ac1-b39de91df955,South Mumbai,Mumbai Suburban,train,11.77,16.82,0.8293,43.6,155
7aa19ed2-e98f-4a31-946e-b47b6bf1e18e,Mumbai,Mumbai,bus,47.58,211.77,2.7213,94.33,166
a8959cac-4da9-40b8-a9cb-b33a0e3ce725,Mumbai,Mumbai Suburban,ev,25.56,58.02,0.8031,138.91,126
e98f9017-47c4-45bd-bb06-c565fe84819c,Mumbai Suburban,Mumbai,train,13.87,15.65,0.6257,42.22,137
78b2bfa4-3200-4bfd-9a67-45de4c0fcad0,Navi Mumbai,Mumbai,ev,11.07,27.3,0.3923,79.64,150
01cdeef3-7c48-44ee-a961-04ab5e027a73,Navi Mumbai,Mumbai,car,20.17,37.23,3.0434,256.35,192
57678214-be12-4040-8c64-a5ca44e3567a,Navi Mumbai,Mumbai,ev,26.02,48.11,1.2792,185.15,138
63b5a829-f4b5-4238-89b5-8e2501e78ce3,Mumbai,Mumbai,car,1.52,2.81,0.171,16.67,122
c53630ce-d96a-4c1f-b0da-fd8d725da95f,Navi Mumbai,Mumbai,train,28.65,33.57,1.7409,100.79,82
e74c97b9-60a7-42a0-989f-f46ca71cb8de,Navi Mumbai,Mumbai Suburban,auto,6.93,20.0,0.7518,45.21,243
5b67894e-41b8-4d86-8333-027f9fd4eef2,South Mumbai,Mumbai,car,12.36,20.39,1.6847,149.31,123
6d70924f-f68c-432f-9113-9b05cba51a79,Mumbai,Mumbai Suburban,bus,49.93,128.1,4.9637,109.51,274
aff352b8-2f63-4f61-a890-567084bfba55,Navi Mumbai,Mumbai,ev,29.03,67.83,0.9606,183.55,97
b764ecd4-ec10-4c72-aa0f-254df3eea45a,Mumbai Suburban,Mumbai Suburban,walking,6.55,76.97,0.0,0.0,102
4acf76ba-e343-4287-8f63-176c5ac95e73,Mumbai,Mumbai,car,10.27,26.69,1.5906,87.59,237
ab025918-51e6-4fdd-84a5-29b7fb18efad,South Mumbai,Mumbai Suburban,ev,12.25,21.45,0.5104,55.13,142
bb2cc160-3712-40c9-b9ac-3b909921d32b,Mumbai,South Mumbai,train,27.58,25.5,1.1751,77.25,156
167113aa-eeb3-4697-8c37-a1fea7aaeba8,Mumbai,South Mumbai,bus,6.78,21.9,0.46,17.57,108
e0e3bace-2200-429e-9f1e-65cd58b99387,Mumbai,Mumbai Suburban,auto,3.11,7.96,0.282,20.34,187
f44ee6de-b6de-4d62-9f92-6e9f3fc3d233,Mumbai,Mumbai,train,7.5,11.92,0.3681,19.46,150
24dfe162-82ab-4a72-b850-474429065e4a,Mumbai,South Mumbai,train,43.65,41.98,2.0201,133.91,175
c5ae3c7c-8430-46ec-9ddf-da4c071237b5,Mumbai,Mumbai,car,20.15,66.99,2.7712,231.43,184
daf69a38-4445-4081-ba58-2af6e6d0ed63,South Mumbai,Navi Mumbai,walking,34.27,483.14,0.0,0.0,210
981b89ef-0732-4dae-8a76-3ba4de13a182,Mumbai,Mumbai Suburban,bus,44.82,99.85,4.5631,100.13,138
ba957a7a-2741-40fc-872d-9d9c8ede5b71,Mumbai,Mumbai Suburban,ev,4.38,8.64,0.1603,18.76,98
b466e235-3d3b-48b8-a1b9-411d2edbc766,South Mumbai,Mumbai Suburban,train,33.53,35.05,1.5709,76.79,138
2547fc9b-7902-4a96-8866-2cf36aedea80,Mumbai,Mumbai,train,48.06,45.29,3.3311,129.24,115
dd7b8de6-e14a-4e77-96d4-a62fec1397cf,South Mumbai,Mumbai,ev,21.79,34.57,0.9797,134.22,159
cb8144b3-b1e4-4a03-b362-d0ef39868563,Mumbai,South Mumbai,auto,44.03,119.8,5.0419,368.21,239
8a9dccc4-3111-466a-8c1d-fc186e9defbe,Mumbai Suburban,Mumbai,walking,6.48,104.05,0.0,0.0,143
1340331e-2337-476d-b3aa-e4b260d003bd,Mumbai,Mumbai,walking,1.27,14.53,0.0,0.0,187
fab2618d-ec5d-47b7-bdbc-864b4bed5783,Mumbai,Mumbai,walking,20.72,351.4,0.0,0.0,157
48cab031-d8a3-49dc-bf55-8a550a57d604,Mumbai Suburban,Mumbai,auto,27.0,65.73,2.2775,241.17,175
db990eaf-f8d3-4f6a-ab0e-fe7686be27c8,Mumbai,Mumbai Suburban,ev,48.17,88.61,1.9574,288.71,260
9ef24155-d3ee-4137-8082-c570a785da02,Mumbai Suburban,Mumbai Suburban,bus,24.83,48.82,2.0516,44.5,123
37e87f68-f578-4918-8a18-05bedc97964c,South Mumbai,Mumbai,ev,7.77,13.49,0.3867,46.72,121
11466e50-f11c-4da0-911c-bcca51e054e3,Mumbai,Navi Mumbai,bus,8.53,13.29,0.8535,15.75,64
a4fb662f-00b9-48af-96c6-24c74ea9f633,South Mumbai,Mumbai,walking,5.67,55.87,0.0,0.0,157
8a37ac07-78ed-4d84-a679-6d9bc2b152ba,Mumbai,Mumbai Suburban,car,22.1,31.52,2.7026,276.54,236
d373cf3d-fd61-4859-8b09-b30eef38e33d,Mumbai Suburban,Navi Mumbai,walking,12.49,179.81,0.0,0.0,182
4907e00c-db55-4277-a2c4-d5b34a622cc2,Mumbai Suburban,Mumbai Suburban,train,19.41,21.42,1.185,69.42,219
ac83c7a6-d4e3-436a-936b-c692f6b6a062,Mumbai,Navi Mumbai,walking,16.87,274.63,0.0,0.0,98
f625e3e1-4b62-4ad1-8b28-81622d15c5a3,Mumbai,Navi Mumbai,train,45.83,48.89,3.051,132.74,228
a15df68d-9489-49ee-ad5e-8bc4c62e6660,South Mumbai,Mumbai,ev,12.91,30.74,0.4696,61.04,302
8647b205-7459-4327-87c8-2f24bbde743a,Mumbai,Mumbai,auto,38.92,67.81,2.8598,219.45,231
3ae2c84e-807a-4464-bfc8-93f0958d964f,Mumbai,Navi Mumbai,ev,49.76,80.65,2.2737,357.47,137
a89dfee2-a62a-4f6a-9dcb-4b8d3857c540,Mumbai,Mumbai,train,26.74,38.31,1.2438,96.81,170
cf7b0fff-bc72-421a-803d-bb0a9cac755f,Mumbai,Mumbai,car,1.38,2.46,0.1441,13.52,94
dc25aa88-c4a9-4400-9ae3-a28f202b285b,Mumbai,Mumbai,bus,14.98,37.04,1.4889,34.1,69
a61b6c26-feb2-4d79-9411-0605a1034edd,Navi Mumbai,Mumbai,bus,3.3,7.17,0.1912,5.45,177
f575eca6-ff79-49c6-9b1d-58b43c989248,Mumbai Suburban,Mumbai,walking,35.65,411.31,0.0,0.0,234
3ca81e9a-d06a-4155-8285-08dedb2a9adc,Mumbai,Mumbai,ev,26.6,43.24,1.1884,206.52,71
a906c809-7fb0-4037-9e71-4bef31eb54aa,Mumbai,South Mumbai,ev,43.63,108.58,2.1696,280.67,175
9b71fcc2-6b3d-4204-9d3b-8471726a4c15,Navi Mumbai,Navi Mumbai,car,49.25,67.84,7.2816,586.25,268
2d39a644-a8b3-4a6f-903c-acd221df9663,Mumbai,Mumbai,ev,42.09,66.68,1.4796,268.27,168
2e562a6f-eec9-4cdc-8dee-5b474016fbd9,Mumbai,South Mumbai,train,13.89,12.92,0.752,36.69,147
6882f9b3-0196-4b63-b91a-604f9d54c45e,Navi Mumbai,Mumbai,auto,39.58,98.17,3.7674,330.05,144
92a9d4f0-5eb3-4766-9cb0-27a74edecf7f,South Mumbai,Navi Mumbai,train,17.69,24.27,1.0419,62.07,243
649ac114-dd8d-4a47-8a53-b087078a7c1c,Mumbai,Mumbai,bus,37.65,121.98,0.9743,93.78,77
834ab5fc-8cb3-48ca-abb6-3d82d4aec987,Mumbai,Mumbai,train,30.06,47.9,1.7558,87.46,151
a86692a3-24ef-410c-b86c-3390859026d4,Mumbai,Mumbai,car,47.36,64.35,4.2737,535.02,116
15f4ea30-7f23-4c34-ba7c-8f9c79bd10e6,Mumbai,Mumbai,ev,12.59,24.31,0.4184,87.61,91
6f71bbcb-8a18-4458-a4a6-cb9d9d50436d,Navi Mumbai,Navi Mumbai,ev,1.5,4.79,0.062,8.12,173
73080700-d9d6-4654-8a43-0d29f1b59a42,Navi Mumbai,Mumbai,ev,3.95,7.23,0.178,23.12,202
8d780e56-534f-4ac1-a39f-35889fb2ce14,Mumbai,Mumbai,ev,22.6,61.35,0.6383,151.76,168
13de5b95-c9ac-49b1-81a2-6f27f00b4230,Mumbai,Mumbai,train,46.24,77.91,3.048,117.93,166
0aee5d39-9246-4350-ac07-daef26ca2de2,Mumbai Suburban,Navi Mumbai,bus,46.04,154.71,2.6325,90.0,132
0e9b6981-f8a2-44f1-aefc-f293c28aa8ea,Mumbai,Mumbai,auto,35.35,89.03,4.4125,337.1,174
55989666-e0d4-425b-8a77-a8ae498c1422,Mumbai Suburban,Mumbai,walking,16.19,188.74,0.0,0.0,308
