Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Car,Diesel,1.989750460556437,18,187350,28.83736213430797,1.948824375979643,Highway,Free flow,38.00930078111794,80.82966527436922,7.127787865083974,957.1813263968123,220.32478816356323,0.5982483793778858,0.19259447851113362,0.056823334336275316,0.07874499886963912,Medium
Bus,Electric,1.2002955311097236,16,30568,73.65676814105204,2.4281849653884313,Highway,Heavy,29.556088516865472,75.96251388630773,10.654671371932436,1023.6902349707582,167.78128968371243,0.3396158705811002,0.19708175471805006,0.037914569624165284,0.06106234208191242,Medium
Truck,Electric,2.306707555151594,4,271056,74.55564410601468,2.9667716294934006,Highway,Moderate,35.935908605742945,90.09817036210643,9.710839961082147,999.4056493798084,337.06375558474656,0.6572779488680625,0.0633333373902137,0.03656721099685089,0.056280170842026266,High
Bus,Petrol,1.638350693720823,24,163599,5.584804747796879,3.9488276810253238,Highway,Free flow,37.54924100558295,13.300969416330744,17.063369743841065,981.6416123111123,125.04151541028021,0.4255361240935045,0.12376319396106875,0.03195777316356512,0.05771309929689333,Low
Bus,Diesel,5.63442779218138,17,230066,72.9333254864277,4.245283760302188,Highway,Heavy,-5.77878078655001,69.08131186921995,2.8446397415353997,1049.2795734853987,414.8758611511517,0.8992272667574343,0.04942439491150993,0.05547124737446724,0.046136346206822706,High
Car,Hybrid,5.002225973734968,27,253007,44.932338881881726,0.39022654675967217,City,Moderate,11.669442791247373,64.76482338083139,13.951454443971388,1037.6072225607577,127.30881733132509,0.33662754297272846,0.18001107697856636,0.05780919889727568,0.014467291405529995,Low
Truck,Diesel,4.093699533854203,22,2355,89.69310303846709,4.5203119376658725,Rural,Moderate,22.405016851415475,79.85198403535334,10.977731704367935,953.7822549581236,397.22778348284436,1.6916373948667178,0.03600281464650865,0.09924157561643175,0.059741064085579915,High
Truck,Hybrid,5.3315950689761324,20,96429,96.97267974543274,4.6874832625213045,Highway,Free flow,30.12280520631154,2.4552384906512126,14.736496463244439,1009.3654030158381,417.837723697518,1.5819534032219897,0.1407637787832346,0.06661130778265545,0.012021795561161869,High
Truck,Petrol,4.979094799875395,17,185805,66.25845834564439,2.9644370217839278,Highway,Moderate,2.073587220720123,82.62524456657523,6.838928536582076,985.4568731184748,472.8443557836838,0.683247377238982,0.06512815066370378,0.05782751395730374,0.09213991646404815,High
Motorcycle,Electric,1.7701643062073864,7,111151,0.20460378027181036,0.9337530662745297,Rural,Heavy,35.73024296946442,32.64266532785488,9.427592574557558,953.7405189042198,258.480989406145,1.0878611896094594,0.08102170736194238,0.013446412621233415,0.032415474698923905,Medium
Bus,Electric,5.441306792147884,26,280232,76.36389721999704,4.092074163517447,Rural,Moderate,1.0488164549067296,68.7122131020072,0.571859783721349,951.1297026929119,78.65917246469996,1.7245661144810616,0.11410961115428508,0.05950203317495631,0.06840214824395935,Low
Truck,Hybrid,3.6045796579613842,14,175477,89.86575355991212,2.742938072747995,City,Heavy,33.30882007703433,61.65595715730034,2.322118181539592,1008.3757782504492,354.9569097472253,1.86514191762957,0.09121751805669855,0.05454445832231227,0.060425866172616936,High
Bus,Hybrid,4.998688806853125,12,61788,29.87799194778171,4.085982268581898,City,Moderate,15.6356289832095,44.01983208295215,7.499912239236634,982.0130659360123,177.18012015252967,0.27306570958771076,0.10944830668137914,0.09069688878229172,0.06550679574109529,Medium
Bus,Diesel,5.459674759602165,12,51529,55.757520136894655,4.074040632946582,City,Moderate,15.771108593509485,74.60275338918625,9.625094822302424,1020.3316206471357,91.72695293628006,1.4718391030153735,0.1391328686583844,0.0750295172910619,0.039187030336370915,Low
Car,Electric,2.4536180698536922,15,112833,115.8871948094146,0.43364657842896226,Rural,Heavy,8.70028077409956,96.12189304155106,1.714937861286261,995.4421286228988,435.09467399860273,0.35737281297081824,0.06628484832323427,0.053162493576530426,0.050451318456581434,High
Bus,Petrol,1.3722700075439191,21,103578,35.77386640729242,3.03510714185332,Highway,Heavy,-4.824738429065475,32.34749799218828,16.499764982546115,1026.649755924534,112.88181808890045,0.13806403395899378,0.15037458695074082,0.030529151278493392,0.0774110391278963,Low
Car,Petrol,1.985262845218097,19,183455,26.778390125008894,2.4157214963436062,Rural,Moderate,7.354503155976907,74.84358831691637,18.921047246671638,1031.30652346752,277.8670572505215,0.24999460455896222,0.08926603690570954,0.07430426882917769,0.045206720751788415,Medium
Motorcycle,Diesel,3.020960500856533,12,39177,25.30257485736122,4.730597349997589,Rural,Heavy,11.33683574912365,31.45370448435155,11.927949556932038,1015.7234405010724,404.8302063043369,1.194172351591707,0.01414131104560654,0.03582444997200831,0.03563443701932398,High
Truck,Hybrid,5.053676782796964,19,116903,67.05610012247956,1.4832064596269818,City,Moderate,13.951052827648532,84.56531403160824,1.0680384243342744,991.7972608471091,139.59226180385468,0.8165201348542956,0.17086295843213117,0.04176323204042462,0.012798038599932785,Low
Motorcycle,Diesel,5.275799032932986,1,39056,113.97445215696078,1.030000530954625,City,Moderate,26.95476452050667,43.727316588942685,14.776524484756223,1048.847725034516,453.48594857285866,0.3254825776125708,0.06350158325915932,0.07231293252850782,0.05283685267392716,High
Car,Petrol,0.8361510787621917,2,66421,73.04281550404257,4.485434280095774,Highway,Free flow,7.603505523252931,44.926573406120426,4.343274245713509,980.6685380738179,199.21427624370313,1.0012207929163184,0.17344529626984206,0.03811570798289646,0.07251210963971841,Medium
Car,Electric,3.4558859734033422,14,164704,36.3987744285192,0.7435778445005237,City,Moderate,10.329643015699322,77.18805811364851,14.673033842055258,1001.4579334444201,228.38785954975526,1.0656391118878061,0.15146941708880746,0.0367174351226101,0.035989736982679335,Medium
Motorcycle,Diesel,2.9705372163736508,22,208294,76.62837336809449,3.4325972936223086,City,Heavy,35.304930116105965,49.61696994770794,8.686920302682594,1002.0404102422601,109.17206042705641,1.596050438484223,0.08727488888603907,0.04979669823002196,0.08791275070396239,Low
Bus,Electric,1.9549606144477973,18,68590,74.98107571173449,1.5000990692090543,Rural,Free flow,27.62836473167978,26.664461794089544,1.0685331248959717,992.8338851261145,340.0069242175174,1.3609577357334561,0.1335544238035832,0.06971215555103388,0.020425696907694635,High
Truck,Electric,1.4232999101351507,12,271121,71.63101628755851,2.839228777487388,City,Moderate,-8.857211524810424,99.55369336694248,5.574978783123219,962.1415319115439,272.8922803681676,0.9853366434162759,0.19847052459197462,0.09476563410040978,0.04359918069296805,Medium
Car,Diesel,2.5555988912988656,4,283644,19.13114482659624,3.0810971642063056,City,Moderate,30.604437886151878,62.02253929150243,8.540599202485526,985.3942092220196,488.37218862237205,0.7162390615351409,0.06842504561579367,0.0233841753796715,0.07656350795650395,High
Bus,Petrol,5.7031304603451,25,10011,76.14801592139929,2.0868464097898336,Rural,Free flow,39.49719621751797,64.51495567482286,14.725006832869047,971.5189745901582,364.248417166545,0.10381623466800705,0.09558281513337473,0.032731791590504156,0.09725564245753651,High
Motorcycle,Petrol,2.4806552465079275,21,179111,51.61973430173995,4.8748249011854785,Highway,Free flow,36.9883870683911,64.65819178377576,2.661385636600606,1039.985719303011,391.5463448639237,1.6808793271990734,0.03821844815685947,0.09868205630098023,0.04400592251537236,High
Truck,Electric,3.4977112330655036,5,814,2.2310470347640043,0.6591658404248957,Highway,Heavy,31.79779497480449,88.33590660870644,5.74003354656001,1015.5375083009388,139.58805176056262,0.6072722535992154,0.17556017432296342,0.06554200714150091,0.07671886141102698,Low
Motorcycle,Hybrid,4.4556985862549245,13,282294,64.77173845769941,1.956995445183785,City,Free flow,21.45868736686336,18.38720056518034,1.6707456180771585,978.781418405578,370.7471524164316,0.5051152963952055,0.11504743583971376,0.010865835067408205,0.07228390169684076,High
Motorcycle,Diesel,2.6908739323723285,3,3825,118.71200942621012,2.151976634371579,City,Moderate,3.90960610826305,5.915150517453672,12.316139759389495,1006.5732623217428,300.8275256988145,1.49574155518069,0.02936605362466329,0.09051726696389559,0.09431514600607477,High
Motorcycle,Electric,5.853266830148995,21,50368,41.96875090127803,3.1552347449809077,Highway,Heavy,22.721530569004813,38.670051184496046,9.485429978555956,1035.3207522160246,231.7247638153027,0.23613367230118876,0.12353715385390886,0.03538966914729921,0.055099935095940446,Medium
Car,Diesel,5.804725933698978,18,75535,115.86710619823899,2.0362987909725954,Highway,Moderate,24.77962354379322,56.490518050846816,18.580098907460773,1043.4434494621894,402.1967440273199,0.5989753214718504,0.09890908690450576,0.05950351083475239,0.06309961249044896,High
Motorcycle,Diesel,2.109267938291894,22,86390,11.544688999511346,0.4851800568608161,Rural,Free flow,4.077908051533527,28.570962117640985,14.811060063468314,957.5035562900244,490.3463189334101,0.9266109315279399,0.06840256007425627,0.04305074202612284,0.024596225206653555,High
Motorcycle,Petrol,3.3856922306404043,6,223923,87.89401390407674,4.737149990904131,Highway,Moderate,2.7664812204219817,68.92070044912099,15.557747251219215,1028.6908501656358,92.65171510102803,0.9390072369347593,0.01355131518747937,0.02568608710813785,0.03399396220325875,Low
Motorcycle,Hybrid,2.364567211047202,3,105076,13.71959935954024,2.0803954081934286,Highway,Heavy,9.846192954613517,7.391597893728285,3.2878515071350156,1046.630809112326,405.0002634672578,0.39991093040965076,0.051106925324806894,0.06417939827009063,0.06696462577219917,High
Motorcycle,Hybrid,2.2811705707628316,1,206089,32.8285888266329,1.7133686360853628,Highway,Moderate,22.057348451676752,79.07094710834774,5.3324504102537995,996.7245802237245,463.7657842226446,0.1762296377792694,0.04913447939507859,0.02934667983124356,0.06040646352442912,High
Truck,Electric,0.9918121262435706,26,179577,68.50090023865492,2.2336106208700235,City,Free flow,4.653113464118695,71.80860196989973,10.262790867718854,1049.5534010021865,191.83365838231288,0.9940143173482955,0.14592141179897938,0.030522108169226438,0.05010818320138317,Medium
Truck,Petrol,3.969734536695464,6,253477,71.13356327720987,1.0829784106446123,Highway,Moderate,17.78332610892668,21.394478717415776,0.26969001768043954,1045.7077990861128,213.3599584424496,0.7791817744855025,0.05925478005492115,0.08224232825871247,0.07304763107190339,Medium
Car,Diesel,3.4139309207900803,2,57899,93.02535806810054,0.5011084233432544,City,Free flow,34.96187009270914,29.845423860613785,17.402562872050712,1015.6891348090982,407.6474686404665,0.6412137589981388,0.19593313446393276,0.06788145058732856,0.032044633950819086,High
Car,Electric,1.0676895064999448,14,213854,73.83736886729271,0.7428923955443129,Highway,Heavy,4.755016243962476,80.70020448385405,15.554807639877017,1034.7611399692237,479.1390680146181,0.6141948389880726,0.04496857133261149,0.09265631862931263,0.07293014901989756,High
Truck,Diesel,2.24896161403038,0,284745,71.23376452566728,0.833274135017798,Highway,Free flow,38.298686806375585,77.33378430181078,1.1587937039043172,979.6563117788056,472.51430830489,1.0579359139886375,0.17968362716259753,0.049418399399833585,0.026909115407997314,High
Bus,Electric,5.5229826070265995,1,141749,109.48237043869659,0.9883671910794756,Highway,Heavy,13.667398933660781,81.37661573339263,16.98067823946223,1041.746365032338,75.0319025445053,0.14116419732365676,0.07940231076926155,0.05545187231225946,0.054525268841696936,Low
Truck,Diesel,2.0457218314682564,9,260321,54.25929026509886,2.0998010611309614,Highway,Free flow,-4.954583117705305,32.22428448918128,0.0897622963631628,1009.1889110202638,442.14269704719976,0.3015563910426683,0.19988707875626738,0.016246536308396467,0.02021422431264293,High
Motorcycle,Electric,1.55345333487436,15,218930,27.031893443406606,3.1194963452207682,Highway,Heavy,-7.248030313521316,96.9571183473328,2.2843863707637557,1000.9665588050402,313.90407702352593,0.717887760981087,0.16271790724358423,0.04238283515772509,0.05654907730029877,High
Truck,Diesel,3.345154353443328,24,123355,19.41463020283563,3.144439190133663,Rural,Moderate,6.933725714965753,71.53382293739712,1.1072910591538032,1033.566176449057,239.50695877935638,1.0116474270098679,0.12476727921260884,0.014388452367192436,0.08392082906927421,Medium
Truck,Electric,5.9253823613751235,27,164364,47.99935161713997,0.00048784780963428975,Highway,Heavy,2.9379478364936453,6.520078739675473,9.58319863681415,1038.9494378549755,430.4903521688414,1.418271841887171,0.1678198400414875,0.041508977481131484,0.05353239620018759,High
Bus,Hybrid,2.058687411859802,14,128424,85.53033062324349,4.6047883344919995,City,Heavy,32.185666360162614,47.773485401094405,15.680995598377887,1020.1249066897669,410.19514588708404,0.6569032574414703,0.1803851779388628,0.04678484876207245,0.0395139492082752,High
Bus,Petrol,4.295104846510569,23,125451,5.105218191588108,4.114235902661608,City,Moderate,26.881921070847824,66.45470454726025,3.570783236769801,952.503628322981,279.20688018306885,1.3673853738179576,0.1995416181777417,0.025574727528079183,0.022415569997493397,Medium
Car,Electric,4.760421999709331,14,204775,15.486406381128734,4.819690197180199,Rural,Heavy,34.22731434350292,16.865019234702537,15.429729222716515,1009.7206141701148,234.8242071542459,0.8355851024099978,0.04233790755168299,0.0869577944957192,0.04229484563539763,Medium
Bus,Diesel,2.0357152287604783,13,147256,12.733615212436732,1.7999317236509644,City,Heavy,19.462674910593485,90.1768926659841,3.6984956432123584,1032.1655896384425,262.6129626531695,1.571968953046968,0.12110157104793233,0.040306440838963724,0.08711531458884002,Medium
Car,Electric,4.58672501278167,21,220408,70.23001836617506,3.323996383446985,Rural,Moderate,11.772862379525034,75.41087011504332,19.810726790753275,1004.5269338694449,193.26058071487995,1.013175791832715,0.08349804327815295,0.014926779389034799,0.04519991043719935,Medium
Car,Electric,2.712472290140117,13,61377,29.143758063751953,0.8401037462804856,Highway,Free flow,3.528396404286852,8.143176773316895,17.06949068600123,1043.4858643476748,356.23424965566096,1.1286417309886918,0.08323680079072197,0.04513395343347871,0.02664048814157608,High
Car,Hybrid,4.087990319086614,5,45161,19.951131396167582,4.08516513610168,Highway,Free flow,19.155441721162482,91.31981082458668,14.74373547646174,1039.7317385856704,451.415102039594,0.9266335657348315,0.13014085028785882,0.059323390398024256,0.08996262342983327,High
Bus,Hybrid,4.094354495956653,13,166078,71.13248636916268,0.8068386147718443,Highway,Heavy,20.901238911807656,40.4369680109457,11.833768461830834,1002.9676251805766,162.72501737447388,0.3524962421531631,0.10579036991528953,0.053023338176445764,0.09352240467902273,Medium
Car,Hybrid,3.586028357188744,16,148616,91.35718985428551,1.629928504038748,Rural,Free flow,9.647378187093327,45.24694775683831,4.850963938765746,990.3830792750116,421.4785178000331,0.42521753087467096,0.1640010849455041,0.060704126814168036,0.09585793276941743,High
Truck,Electric,1.2695068042829232,17,12987,39.85858997431973,2.454174279734916,Rural,Heavy,36.8297710913695,78.31081604266895,2.385352439645605,955.5076450741731,212.33494224667012,0.8609396906302909,0.07237310443660461,0.08942803733960111,0.05668737939977395,Medium
Car,Diesel,5.1435729770640375,19,5239,69.38455268119154,2.972658344263752,Rural,Moderate,21.99772941747579,64.39976834001884,9.206135040097156,1013.2597743104246,109.32299450872262,0.28775708324552374,0.11069956968070777,0.01264015746873691,0.06059888695068178,Low
